%%Longitude	Latitude	Strike1	Dip1	Rake1	Strike2	Dip2	Rake2	Depth	Magnitude	SH	FaultingType	Crustal	Clustered	Source	Year	Month	Day	Hour	Minute
-150.49	62.72	352	66	141	100	55	30	106	4.95	48.396	2	0	0	1	2014	11	29	4	14
-148.06	62.54	220	73	-148	120	60	-20	74	4.65	77.349	1.5	0	0	1	2014	11	29	21	6
-146.76	60.96	190	75	-45	295	47	-159	24	3.73	338.39	1	0	0	1	2014	12	1	0	10
-150.57	62.19	70	73	148	170	60	20	17	3.92	122.65	1.5	1	0	1	2015	1	19	10	36
-120.75	47.25	104	58	138	220	55	40	8	3.84	162.29	2	1	0	1	2015	2	18	9	4
-137.03	58.34	111	72	154	210	65	20	16	4.26	161.4	1.5	1	1	1	2015	2	18	22	15
-150.44	63.19	350	85	70	247	21	166	132	4.16	999	0	0	0	1	2015	2	25	9	38
-145.81	60.93	139	81	-155	45	65	-10	28	4.01	359.7	1.5	0	0	1	2015	3	4	3	39
-149.46	62.63	85	80	80	310	14	135	66	4.3	183.54	2.5	0	0	1	2015	3	5	7	55
-148.92	63.48	54	52	102	215	40	75	13	3.83	135.49	2.5	1	0	1	2015	3	8	19	43
-150.77	62.87	357	79	107	120	20	35	108	4.02	72.901	2.5	0	0	1	2015	3	26	3	47
-157.06	58.03	282	71	-159	185	70	-20	18	4.21	143.31	1.5	1	0	1	2015	3	27	4	50
-151.07	63.31	252	77	149	350	60	15	16	3.87	303.82	1.5	1	0	1	2015	3	30	12	50
-145.69	67.55	30	75	20	295	71	164	11	4.53	161.71	1.5	1	0	1	2015	4	3	8	29
-146.57	61.52	55	80	89	240	10	95	44	4.2	145.86	2.5	0	0	1	2015	5	9	10	15
-148.25	63.09	35	85	175	125	85	5	74	4.54	80.219	1.5	0	0	1	2015	5	11	9	25
-149.3	63.76	319	79	134	60	45	15	114	3.7	999	0	0	0	1	2015	5	11	10	48
-150.45	61.94	340	55	80	177	36	104	28	4.11	77.151	2.5	1	0	1	2015	5	18	15	49
-136.4	59.54	145	59	106	295	35	65	18	4.16	223.48	2.5	1	0	1	2015	5	21	16	56
-116.95	54.1	177	80	165	270	75	10	4	3.94	222.78	1.5	1	0	1	2015	6	13	23	57
-150.62	63.24	40	75	60	286	33	152	110	4.01	999	0	0	0	1	2015	6	15	21	13
-151.96	61.66	296	54	110	85	40	65	122	5.82	11.897	2.5	0	1	1	2015	6	24	22	32
-150.79	62.13	337	84	130	75	40	10	76	4.9	999	0	0	0	1	2015	7	6	0	50
-150.56	61.39	179	86	-115	80	25	-10	58	3.76	999	0	0	0	1	2015	7	15	12	51
-149.7	62.34	317	69	-131	205	45	-30	58	4.21	165.59	1	0	0	1	2015	7	21	3	8
-152.05	61.95	339	67	153	80	65	25	124	5.09	29.939	1.5	0	1	1	2015	7	25	19	57
-153.2	59.89	321	60	145	70	60	35	114	6.28	195.6	2	0	0	1	2015	7	29	2	35
-141.55	66.14	25	80	30	289	61	168	13	3.87	153.94	1.5	1	0	1	2015	8	1	9	7
-148.97	62.84	260	65	-75	48	29	-119	72	3.99	73.539	0.5	0	0	1	2015	8	3	1	56
-144.47	67.21	316	72	154	55	65	20	15	3.73	6.4017	1.5	1	0	1	2015	8	9	23	12
-138.94	59.54	154	64	106	300	30	60	13	3.98	232.21	2.5	1	0	1	2015	8	10	7	54
-150.34	63.79	195	85	10	104	80	175	15	3.64	149.89	1.5	1	0	1	2015	8	21	6	53
-141.5	66.1	113	71	159	210	70	20	13	3.78	161.69	1.5	1	0	1	2015	8	28	8	46
-151.38	63.29	56	66	97	220	25	75	18	4.07	140.71	2.5	1	0	1	2015	9	2	8	33
-149.37	62.96	285	90	-45	15	45	-180	90	4.05	999	0	0	0	1	2015	10	13	3	11
-149.28	62.78	140	80	45	40	46	166	76	4.1	999	0	0	1	1	2015	10	18	5	15
-152	62.21	195	88	-100	95	10	-10	106	4.39	999	0	0	1	1	2015	11	1	5	21
-149.88	62	230	50	-60	8	48	-121	56	4.41	29.639	0.5	0	0	1	2015	11	6	14	26
-147.54	61.7	260	80	-60	7	31	-161	38	3.74	999	0	0	0	1	2015	11	17	20	42
-147.26	61.7	65	85	10	334	80	175	48	4.52	19.891	1.5	0	0	1	2015	12	2	10	5
-151.37	63.3	25	85	15	294	75	175	14	3.98	340.23	1.5	1	0	1	2015	12	6	22	26
-154.42	56.76	70	75	-25	167	66	-164	40	4.52	209.87	1.5	0	0	1	2015	12	12	22	36
-123.3	48.59	325	60	-109	180	35	-60	52	4.66	334.77	0.5	0	0	1	2015	12	30	7	39
-117.03	54.45	100	70	30	359	62	157	8	4.14	227.94	1.5	1	0	1	2016	1	12	18	27
-149.25	64.68	120	90	-170	30	80	0	20	3.82	344.56	1.5	1	0	1	2016	1	14	19	4
-146.88	61.11	20	53	-106	225	40	-70	31	3.72	29.791	0.5	0	0	1	2016	1	15	23	12
-141.76	59.82	255	65	-85	63	25	-101	10	3.99	72.882	0.5	1	0	1	2016	1	17	2	53
-153.31	66.38	175	80	-15	268	75	-170	16	4.21	311.83	1.5	1	0	1	2016	1	17	14	52
-150.64	62.1	160	70	30	59	62	157	16	4.48	287.94	1.5	1	0	1	2016	1	18	4	5
-153.34	59.62	55	65	30	311	63	152	114	7.03	182.77	1.5	0	0	1	2016	1	24	10	30
-150.01	60.9	235	85	-30	328	60	-174	46	4.22	15.209	1.5	0	0	1	2016	2	15	10	41
-134.05	65.48	250	60	55	124	45	135	11	3.77	4.2112	2.5	1	0	1	2016	2	19	15	38
-144.47	69.15	165	75	-20	260	71	-164	13	4.08	303.29	1.5	1	0	1	2016	2	22	2	30
-143.76	65.66	102	81	160	195	70	10	11	3.99	149.93	1.5	1	0	1	2016	2	25	6	57
-150.69	61.78	348	85	155	80	65	5	62	4.25	36.739	1.5	0	0	1	2016	2	28	13	48
-158.26	68.16	261	85	-165	170	75	-5	15	4.03	124.48	1.5	1	0	1	2016	3	8	7	19
-152.3	60.26	235	75	-20	330	71	-164	90	4.7	13.294	1.5	0	0	1	2016	3	12	21	57
-147.71	63.56	265	73	-121	150	35	-30	14	3.49	999	0	1	0	1	2016	3	16	13	54
-149.92	61.46	5	88	95	115	5	20	68	4.15	999	0	0	0	1	2016	4	8	3	24
-162.84	67.64	350	80	25	255	65	169	12	4.3	120.58	1.5	1	0	1	2016	4	12	20	50
-151.44	63.15	180	65	80	23	27	110	13	4.25	277.48	2.5	1	0	1	2016	4	15	8	54
-148.18	61.75	10	55	-45	130	55	-135	5	3.35	160.16	0.5	1	0	1	2016	4	20	14	55
-151.6	63.04	55	60	125	180	45	45	14	3.74	120.79	2.5	1	1	1	2016	4	21	10	1
-151.58	63.03	68	62	139	180	55	35	15	3.99	125.64	2	1	1	1	2016	4	21	10	14
-149.69	62.74	275	55	65	134	42	121	78	4.6	22.517	2.5	0	0	1	2016	4	26	20	28
-152.99	60.11	260	90	35	170	55	180	134	4.68	999	0	0	1	1	2016	5	1	20	38
-145.32	65.7	123	81	-160	30	70	-10	16	3.58	345.07	1.5	1	0	1	2016	5	10	14	41
-150.95	63.08	50	60	65	273	38	126	126	5.24	157.76	2.5	0	0	1	2016	5	15	5	51
-151.06	65.25	88	86	-145	355	55	-5	15	4.18	999	0	1	0	1	2016	5	18	3	25
-152.46	62.36	355	86	87	215	5	130	146	4.44	999	0	0	0	1	2016	5	21	11	34
-153.76	59.08	65	65	60	299	38	137	96	4.11	176.45	2.5	0	1	1	2016	5	30	19	1
-149.23	63.81	339	66	129	95	45	35	140	4.14	41.897	2.5	0	0	1	2016	7	11	20	5
-144.8	69.57	275	81	-150	180	60	-10	8	3.66	134.09	1.5	1	0	1	2016	7	15	14	1
-146.77	68.51	285	76	159	20	70	15	11	3.65	333.55	1.5	1	0	1	2016	7	20	12	7
-146.68	68.51	20	75	25	283	66	164	11	3.78	150.13	1.5	1	0	1	2016	7	20	12	53
-148.55	61.73	316	52	-102	155	40	-75	37	3.37	323.46	0.5	0	0	1	2016	7	20	14	4
-150.32	61.62	60	85	45	325	45	173	64	4.15	999	0	0	0	1	2016	7	21	14	7
-151.74	61.83	75	60	55	309	45	135	112	3.86	189.21	2.5	0	0	1	2016	7	26	1	26
-139.24	61.23	100	60	85	290	30	99	17	3.75	193.66	2.5	1	0	1	2016	7	28	1	42
-149.39	62.05	336	52	-117	195	45	-60	52	4.09	353.42	0.5	0	0	1	2016	8	2	0	25
-139.53	60.16	73	63	121	200	40	45	14	3.96	141.08	2.5	1	0	1	2016	8	3	15	4
-153.33	59.73	333	71	137	80	50	25	108	4.11	30.937	2	0	1	1	2016	8	11	18	34
-146.34	61.6	50	70	-70	183	28	-133	41	4.3	222.9	0.5	0	0	1	2016	8	19	17	36
-133.49	62.29	328	69	-148	225	60	-25	14	3.69	185.05	1.5	1	0	1	2016	8	23	23	36
-148	63.55	65	60	90	245	30	90	13	3.73	155	2.5	1	0	1	2016	8	26	23	11
-151.55	63.03	185	60	45	68	52	141	15	3.67	305.1	2	1	0	1	2016	8	29	4	25
-149.15	61.12	217	50	-86	30	40	-95	50	3.98	34.426	0.5	0	0	1	2016	8	30	12	27
-152.16	61.3	307	51	124	80	50	55	128	4.45	13.707	2.5	0	0	1	2016	9	1	12	27
-137.48	58.94	301	66	97	105	25	75	14	3.84	25.714	2.5	1	0	1	2016	9	5	4	38
-150.76	63.59	77	56	113	220	40	60	14	3.56	150.79	2.5	1	0	1	2016	9	5	6	37
-153.14	59.73	314	64	146	60	60	30	114	4.18	8.0681	2	0	1	1	2016	9	7	11	47
-119.24	49.2	105	67	136	215	50	30	9	3.85	163.89	2	1	0	1	2016	9	10	16	16
-158.93	62.32	79	64	-134	325	50	-35	12	3.44	288.78	1	1	0	1	2016	9	29	16	43
-149.52	60.88	60	80	30	324	61	168	39	3.88	188.94	1.5	0	0	1	2016	10	2	22	39
-147.2	61.48	160	90	-175	70	85	0	94	4.11	24.891	1.5	0	0	1	2016	10	5	20	8
-133.04	64.66	327	81	160	60	70	10	7	3.81	14.933	1.5	1	0	1	2016	10	9	2	28
-151.27	62.52	349	58	138	105	55	40	102	4.07	47.287	2	0	0	1	2016	10	22	1	6
-151.75	61.92	350	88	115	85	25	5	134	4.21	999	0	0	0	1	2016	10	23	11	20
-151.82	63.3	277	66	141	25	55	30	13	3.68	333.4	2	1	0	1	2016	10	28	19	15
-150.06	64.16	118	86	-150	25	60	-5	21	4	337.99	1.5	1	0	1	2016	11	6	9	29
-148.2	61.75	350	50	-70	140	44	-112	4	3.93	156.83	0.5	1	0	1	2016	11	6	19	40
-137.65	59.61	348	54	127	115	50	50	15	4.49	52.792	2.5	1	0	1	2016	11	16	14	25
-152.67	60	310	70	142	55	55	25	108	4.24	5.5861	2	0	1	1	2016	11	30	18	57
-150.9	61.97	7	56	113	150	40	60	19	4.18	80.787	2.5	1	0	1	2016	12	4	13	15
-150.04	64.19	25	85	-25	117	65	-174	19	4.34	163.74	1.5	1	0	1	2016	12	8	10	18
-157.83	67.01	355	70	-30	96	62	-157	14	4.06	137.06	1.5	1	0	1	2016	12	23	0	43
-141.16	60.16	185	70	25	86	67	158	12	4.12	314.89	1.5	1	0	1	2016	12	26	23	59
-150.94	63.08	45	80	70	289	22	153	130	5.15	999	0	0	1	1	2017	1	31	9	38
-142.75	62.51	230	90	5	140	85	180	14	5.21	185.11	1.5	1	0	1	2017	2	13	7	17
-124.41	50.78	284	76	-164	190	75	-15	16	3.89	146.83	1.5	1	0	1	2017	2	18	14	40
-153.14	59.73	308	71	159	45	70	20	120	4.06	356.69	1.5	0	1	1	2017	2	19	22	17
-152.66	59.58	302	66	141	50	55	30	90	5.55	358.4	2	0	1	1	2017	3	2	2	11
-146.13	61.26	230	70	-50	342	44	-150	44	4.09	21.858	1	0	0	1	2017	3	3	0	41
-149.24	61.94	48	85	155	140	65	5	17	3.7	96.739	1.5	1	0	1	2017	3	17	7	47
-145.86	61.51	321	58	-138	205	55	-40	41	3.87	172.71	1	0	0	1	2017	4	18	11	59
-149.34	62.23	50	50	-75	207	42	-107	58	4.17	220.23	0.5	0	0	1	2017	4	26	3	29
-151.17	63.12	216	85	120	315	30	10	14	4.79	999	0	1	0	1	2017	4	29	11	15
-136.71	59.82	170	70	142	275	55	25	18	6.05	225.59	2	1	0	1	2017	5	1	12	31
-136.7	59.83	5	90	-155	275	65	0	14	6.12	227.19	1.5	1	0	1	2017	5	1	14	18
-151.12	63.13	13	82	-114	265	25	-20	15	4.03	999	0	1	1	1	2017	5	2	13	13
-136.76	59.77	280	75	35	180	56	162	11	3.53	46.319	1.5	1	1	1	2017	5	3	11	20
-136.68	59.8	270	75	20	175	71	164	8	4.46	41.706	1.5	1	1	1	2017	5	4	3	13
-136.63	59.8	349	64	146	95	60	30	13	3.86	43.068	2	1	1	1	2017	5	5	5	21
-151.68	60.18	50	65	30	306	63	152	82	5.32	177.77	1.5	0	0	1	2017	5	7	4	25
-134.22	65.03	275	65	70	136	32	126	12	4.37	19.703	2.5	1	0	1	2017	5	10	15	14
-147.82	62.17	193	67	-99	35	25	-70	52	4.12	196.54	0.5	0	0	1	2017	5	13	13	31
-136.67	59.77	26	78	144	125	55	15	17	3.91	79.675	1.5	1	1	1	2017	5	21	19	33
-151.49	61.81	125	75	55	15	38	155	18	3.54	999	0	1	0	1	2017	5	24	9	59
-146.21	60.2	292	80	107	50	20	30	12	3.91	7.7459	2.5	1	0	1	2017	5	26	4	27
-147.94	61.85	215	50	-75	12	42	-107	44	4.11	25.228	0.5	0	0	1	2017	5	29	8	13
-151.81	60.83	185	75	-85	346	16	-108	96	5.25	3.7028	0.5	0	0	1	2017	5	30	2	18
-166.81	65.52	243	69	-148	140	60	-25	13	3.61	100.05	1.5	1	0	1	2017	6	1	20	3
-166.82	65.47	236	67	-153	135	65	-25	13	3.61	95.061	1.5	1	0	1	2017	6	1	21	1
-149.67	63.04	314	79	134	55	45	15	104	3.74	999	0	0	0	1	2017	6	5	20	51
-136.33	59.14	128	51	98	295	40	80	17	3.53	212.32	2.5	1	0	1	2017	6	6	0	12
-151.98	61.26	45	65	55	284	42	141	104	3.92	159.61	2.5	0	0	1	2017	6	6	1	11
-148.26	63.87	352	86	150	85	60	5	120	3.96	42.01	1.5	0	0	1	2017	6	13	7	39
-122.89	47.84	37	83	-135	300	45	-10	46	3.84	999	0	1	0	1	2017	6	16	3	55
-146.61	61.38	181	76	-122	70	35	-25	49	3.58	999	0	0	0	1	2017	6	16	6	43
-149.09	62.47	305	75	-40	47	52	-161	60	3.72	90.92	1.5	0	0	1	2017	6	17	15	24
-148.32	62.76	95	85	15	4	75	175	64	3.84	50.228	1.5	0	0	1	2017	6	20	16	3
-154.33	57.79	236	71	-83	35	20	-110	62	4.4	53.711	0.5	0	0	1	2017	6	21	17	44
-146.82	61.26	15	60	-125	250	45	-45	31	3.98	34.295	0.5	0	0	1	2017	6	22	15	21
-148.91	64.76	154	60	-145	45	60	-35	10	3.26	189.4	1	1	0	1	2017	6	28	12	58
-151.37	62.23	255	60	-40	8	56	-143	96	3.95	42.173	1	0	0	1	2017	7	1	16	51
-151.76	60.48	205	80	-30	301	61	-168	72	4.33	346.06	1.5	0	1	1	2017	7	7	7	58
-152.62	59.57	339	77	128	85	40	20	84	3.86	999	0	0	1	1	2017	7	8	0	29
-153.15	59.72	45	80	65	295	27	157	112	4.52	999	0	0	1	1	2017	7	10	4	31
-147.36	60.43	40	90	30	310	60	180	23	4.35	999	0	0	0	1	2017	7	11	9	30
-150.66	63.08	234	87	-125	140	35	-5	122	4.01	999	0	0	0	1	2017	7	14	0	9
-138.32	60.97	292	51	124	65	50	55	1	3.74	358.71	2.5	1	0	1	2017	7	17	21	52
-150.95	60.27	320	87	94	90	5	40	64	3.79	999	0	0	0	1	2017	7	18	23	42
-136.7	59.85	137	73	100	285	20	60	17	3.85	219.05	2.5	1	1	1	2017	7	21	5	24
-150.25	62.1	5	50	95	177	40	84	22	3.79	91.454	2.5	1	0	1	2017	7	24	4	7
-152.51	59.66	35	90	35	305	55	180	100	3.85	999	0	0	1	1	2017	7	24	21	26
-149.66	61.67	208	68	-125	90	40	-35	50	4.01	222.7	0.5	0	0	1	2017	8	1	9	35
-140.59	60.41	350	70	-55	106	40	-148	14	3.84	144.82	1	1	0	1	2017	8	10	9	38
-152.47	60.07	255	65	65	123	35	132	98	4.92	3.1482	2.5	0	0	1	2017	8	11	6	18
-136.39	59	185	70	80	32	22	116	21	4.02	282.75	2.5	1	0	1	2017	8	18	4	44
-149.56	62.06	215	50	-75	12	42	-107	64	4.37	25.228	0.5	0	0	1	2017	8	21	10	43
-151.9	60.42	298	85	155	30	65	5	80	4.74	346.74	1.5	0	1	1	2017	8	27	7	51
-153.65	58.45	225	80	-70	341	22	-153	72	5.49	999	0	0	0	1	2017	8	31	17	46
-150.97	63.04	60	80	45	320	46	166	136	4.24	999	0	0	0	1	2017	9	1	3	21
-152.56	59.25	65	70	30	324	62	157	78	4.06	192.94	1.5	0	1	1	2017	9	8	19	33
-149.92	62.9	21	80	102	150	15	40	78	4.18	100.79	2.5	0	0	1	2017	9	13	7	22
-136.79	59.87	115	60	55	349	45	135	10	5.04	229.21	2.5	1	1	1	2017	9	16	23	38
-152.24	59.62	35	50	95	207	40	84	80	4.23	121.45	2.5	0	1	1	2017	9	30	21	15
-151.49	63.11	47	57	130	170	50	45	14	3.98	109.9	2.5	1	0	1	2017	10	7	16	7
-141.08	61.59	255	50	70	105	44	112	8	3.93	359.02	2.5	1	0	1	2017	10	11	6	5
-144.21	67.2	40	70	30	299	62	157	10	3.63	167.94	1.5	1	0	1	2017	10	19	2	48
-153.13	59.74	300	67	136	50	50	30	114	4.68	358.89	2	0	1	1	2017	10	19	5	35
-153.08	60.23	75	75	25	338	66	164	134	4.8	205.13	1.5	0	0	1	2017	11	5	17	3
-140.05	61.41	90	75	91	265	15	85	8	4.02	179.18	2.5	1	0	1	2017	11	5	22	27
-148.66	64.86	10	60	-55	136	45	-135	16	3.63	170.7	0.5	1	0	1	2017	11	8	6	49
-142.66	60.56	275	85	-91	110	5	-75	24	4.25	999	0	0	0	1	2017	11	13	16	0
-159.25	55.09	255	85	-15	346	75	-175	36	4.48	31.525	1.5	0	0	1	2017	11	15	11	52
-157.81	56.98	155	90	-120	65	30	0	10	3.96	999	0	1	0	1	2017	11	17	16	9
-143.06	67.18	137	81	160	230	70	10	10	3.6	184.93	1.5	1	0	1	2017	11	17	17	20
-147.43	60.55	210	85	-70	313	21	-166	29	5.07	999	0	0	0	1	2017	11	27	22	18
-156.1	63.03	65	74	127	175	40	25	11	3.49	999	0	1	0	1	2017	12	14	5	57
-136.73	59.84	155	60	90	335	30	90	10	4	245	2.5	1	1	1	2017	12	19	0	10
-134.08	65.48	138	69	131	250	45	30	11	5.03	199.41	2	1	0	1	2017	12	22	8	0
-143.1	60.3	10	85	45	275	45	173	9	3.64	999	0	1	0	1	2017	12	24	19	15
-149.02	63.8	40	85	35	307	55	174	9	3.91	999	0	1	0	1	2017	12	30	11	43
-136.79	59.79	290	55	45	170	55	135	7	4.27	50	2.5	1	1	1	2018	1	18	2	47
-136.78	59.79	152	56	113	295	40	60	10	3.76	225.79	2.5	1	1	1	2018	1	19	9	56
-148.99	63.98	38	85	155	130	65	5	136	4.6	86.739	1.5	0	0	1	2018	1	19	23	55
-147.82	62.16	202	70	-105	60	25	-55	54	4.13	207.24	0.5	0	0	1	2018	1	26	7	20
-148.14	61.75	355	55	-55	124	48	-129	8	4.08	153.12	0.5	1	0	1	2018	1	26	21	10
-139.85	61.17	70	80	-25	165	65	-169	9	3.73	209.42	1.5	1	0	1	2018	2	1	13	40
-153.08	59.06	85	75	30	347	61	163	76	4.48	213.33	1.5	0	0	1	2018	2	9	1	4
-147.6	61.02	260	80	-40	358	51	-167	42	3.74	45.059	1.5	0	0	1	2018	2	20	18	20
-150.59	63.22	35	84	98	165	10	40	138	4.16	999	0	0	0	1	2018	2	25	11	32
-148.73	62.35	290	55	-55	59	48	-129	52	4.29	88.118	0.5	0	0	1	2018	2	28	1	27
-153.13	59.75	299	64	146	45	60	30	112	4.93	353.07	2	0	1	1	2018	3	9	7	32
-151.98	59.23	15	90	70	285	20	180	58	4.35	999	0	0	0	1	2018	3	13	3	22
-151.31	63.52	35	60	50	274	48	138	9	3.64	152.23	2.5	1	0	1	2018	3	30	8	31
-149.94	61.55	236	55	-87	50	35	-95	60	4.11	54.278	0.5	0	0	1	2018	3	30	11	36
-137.83	60.39	160	90	-165	70	75	0	9	3.92	24.007	1.5	1	0	1	2018	4	3	16	36
-147.61	60.58	205	65	-75	353	29	-119	27	3.98	18.539	0.5	0	1	1	2018	4	11	16	44
-138.27	60.87	136	62	112	275	35	55	8	4.07	210.14	2.5	1	0	1	2018	4	12	23	44
-149.25	62.39	25	50	-95	213	40	-84	60	3.88	28.219	0.5	0	0	1	2018	4	14	2	39
-138.29	60.88	115	65	85	307	25	101	11	3.62	208.76	2.5	1	1	1	2018	4	21	7	7
-146.39	67.42	293	85	160	25	70	5	14	3.61	337.2	1.5	1	0	1	2018	5	11	1	39
-146.37	67.42	294	85	165	25	75	5	14	4.11	338.77	1.5	1	0	1	2018	5	11	1	40
-155.59	57.47	339	85	170	70	80	5	74	5.27	24.109	1.5	0	0	1	2018	5	11	4	58
-140.54	61.17	344	76	-164	250	75	-15	10	3.94	206.83	1.5	1	0	1	2018	5	15	20	31
-157.52	66.35	258	69	-148	155	60	-25	3	3.82	115.05	1.5	1	0	1	2018	5	16	12	49
-149.09	62.75	58	62	101	215	30	70	18	4.04	139.92	2.5	1	0	1	2018	5	29	15	42
-148.36	62.84	232	74	-143	130	55	-20	74	3.95	87.319	1.5	0	0	1	2018	6	3	23	21
-140.52	61.15	245	75	-25	342	66	-164	9	3.84	24.875	1.5	1	1	1	2018	6	10	0	29
-147.01	61.23	75	65	75	287	29	119	17	3.77	176.14	2.5	1	0	1	2018	6	16	23	5
-148.12	63.3	150	75	25	53	66	164	108	3.94	280.13	1.5	0	0	1	2018	6	20	9	34
-151.62	63.08	210	65	90	30	25	90	14	3.24	300	2.5	1	0	1	2018	6	22	12	31
-151.43	60.03	260	65	45	147	50	147	84	4.12	20.402	2	0	0	1	2018	6	24	18	33
-151.55	68.01	165	80	-30	261	61	-168	14	3.94	306.06	1.5	1	0	1	2018	6	25	22	25
-150.8	63.07	193	78	-112	75	25	-30	126	4.87	197.8	0.5	0	0	1	2018	7	1	8	20
-150.64	62.98	27	75	103	165	20	50	112	4.9	106.54	2.5	0	0	1	2018	7	10	1	8
-147.84	65.77	277	85	-160	185	70	-5	20	3.69	139.49	1.5	1	0	1	2018	7	14	16	12
-146.9	67.45	210	70	25	111	67	158	15	3.62	339.89	1.5	1	0	1	2018	8	6	21	11
-145.29	69.58	15	85	15	284	75	175	14	6.24	330.23	1.5	1	0	1	2018	8	12	14	58
-144.96	69.57	0	80	-20	94	70	-169	13	4.98	138.02	1.5	1	0	1	2018	8	12	16	2
-144.59	69.47	185	90	-5	275	85	-180	13	4.14	320.11	1.5	1	0	1	2018	8	12	16	44
-144.89	69.56	288	74	143	30	55	20	16	3.86	342.68	1.5	1	0	1	2018	8	12	17	30
-144.95	69.54	260	65	75	112	29	119	14	3.92	1.1386	2.5	1	0	1	2018	8	12	17	54
-144.73	69.55	195	75	20	100	71	164	13	4.56	326.71	1.5	1	0	1	2018	8	12	18	36
-144.82	69.53	101	76	164	195	75	15	15	3.8	148.17	1.5	1	0	1	2018	8	12	19	38
-144.37	69.45	190	85	10	99	80	175	16	4	144.89	1.5	1	0	1	2018	8	12	20	56
-144.34	69.52	105	85	175	195	85	5	11	5.92	150.22	1.5	1	0	1	2018	8	12	21	15
-144.31	69.45	107	77	149	205	60	15	16	4.97	158.82	1.5	1	0	1	2018	8	12	21	31
-144.15	69.53	220	80	25	125	65	169	8	4.03	350.58	1.5	1	0	1	2018	8	12	23	59
-144.47	69.49	200	90	-20	290	70	-180	13	3.81	336.78	1.5	1	1	1	2018	8	13	4	43
-144.44	69.52	288	80	-165	195	75	-10	10	3.85	151.17	1.5	1	1	1	2018	8	13	5	0
-144.22	69.47	118	71	159	215	70	20	9	3.92	166.69	1.5	1	1	1	2018	8	13	6	37
-144.38	69.47	285	57	-123	155	45	-50	3	4.06	304.48	0.5	1	1	1	2018	8	13	8	53
-144.63	69.53	289	72	-154	190	65	-20	11	4.14	148.6	1.5	1	1	1	2018	8	13	11	5
-144.29	69.43	25	90	-15	115	75	-180	10	3.86	160.99	1.5	1	1	1	2018	8	13	11	47
-145.33	69.65	291	81	155	25	65	10	16	4.14	340.3	1.5	1	1	1	2018	8	13	13	35
-144.47	69.52	278	83	135	15	45	10	15	3.84	999	0	1	1	1	2018	8	13	16	19
-144.46	69.55	99	76	154	195	65	15	14	4.61	149.14	1.5	1	1	1	2018	8	13	19	36
-144.23	69.48	101	76	164	195	75	15	18	4.14	148.17	1.5	1	1	1	2018	8	13	23	53
-144.77	69.57	98	71	137	205	50	25	9	4.45	155.94	2	1	1	1	2018	8	14	16	53
-144.24	69.45	210	80	-30	306	61	-168	9	3.72	351.06	1.5	1	1	1	2018	8	14	17	45
-144.64	69.56	205	90	-20	295	70	-180	11	3.68	341.78	1.5	1	1	1	2018	8	14	18	20
-149.71	62.12	225	75	-75	359	21	-134	58	4.19	41.033	0.5	0	0	1	2018	8	15	16	56
-144.42	69.49	323	50	-94	150	40	-85	3	4.1	325.57	0.5	1	1	1	2018	8	16	6	32
-144.23	69.46	20	75	20	285	71	164	17	4.55	151.71	1.5	1	1	1	2018	8	16	7	22
-144.19	69.52	108	71	159	205	70	20	8	3.86	156.69	1.5	1	1	1	2018	8	17	13	27
-144.3	69.49	119	85	170	210	80	5	13	4.21	164.11	1.5	1	1	1	2018	8	18	4	39
-144.23	69.49	10	75	20	275	71	164	14	4.2	141.71	1.5	1	1	1	2018	8	18	7	6
-144.91	69.58	190	80	15	97	75	170	14	4.25	144.22	1.5	1	1	1	2018	8	19	13	32
-145.45	69.64	133	80	170	225	80	10	18	4.17	178.89	1.5	1	1	1	2018	8	19	19	30
-145.2	69.58	220	80	15	127	75	170	13	4.32	174.22	1.5	1	1	1	2018	8	20	9	33
-144.31	69.5	103	74	143	205	55	20	19	4.38	157.68	1.5	1	1	1	2018	8	23	4	30
-144.49	69.52	115	85	175	205	85	5	3	3.62	160.22	1.5	1	1	1	2018	8	23	8	59
-144.14	69.52	15	80	-25	110	65	-169	16	3.95	154.42	1.5	1	1	1	2018	8	23	16	11
-144.9	69.56	10	75	-25	107	66	-164	13	3.89	149.87	1.5	1	1	1	2018	8	28	11	13
-150.57	65.18	10	85	10	279	80	175	16	4.27	324.89	1.5	1	0	1	2018	8	28	15	18
-144.24	69.5	250	75	-25	347	66	-164	7	3.79	29.875	1.5	1	1	1	2018	8	30	22	49
-144.94	69.58	94	76	154	190	65	15	12	4.4	144.14	1.5	1	1	1	2018	9	1	6	41
-144.52	69.52	210	85	35	117	55	174	14	3.77	999	0	1	1	1	2018	9	3	7	8
-144.33	69.52	110	70	-142	5	55	-25	8	3.97	324.41	1	1	1	1	2018	9	5	4	3
-144.43	69.47	281	85	-165	190	75	-5	11	3.76	144.48	1.5	1	1	1	2018	9	10	23	37
-147.04	69.06	230	70	25	131	67	158	10	4.16	359.89	1.5	1	0	1	2018	9	14	5	2
-149.6	62.33	14	66	-97	210	25	-75	58	4.05	16.859	0.5	0	1	1	2018	9	14	9	25
-151.35	65.16	303	81	-160	210	70	-10	15	3.7	165.07	1.5	1	0	1	2018	9	16	19	11
-153.21	59.71	319	63	127	80	45	40	118	3.92	23.355	2.5	0	0	1	2018	9	17	12	35
-144.16	69.57	25	80	-40	123	51	-167	9	4.91	170.06	1.5	1	1	1	2018	9	18	12	40
